A4D2B8	GO:0000086	0.011375	p
A4D2B8	GO:0000122	0.035002	p
A4D2B8	GO:0000165	0.010113	p
A4D2B8	GO:0000287	0.022034	f
A4D2B8	GO:0000785	0.010659	c
A4D2B8	GO:0001666	0.011731	p
A4D2B8	GO:0003677	0.018938	f
A4D2B8	GO:0003682	0.013410	f
A4D2B8	GO:0003714	0.011894	f
A4D2B8	GO:0003723	0.015947	f
A4D2B8	GO:0004672	0.019147	f
A4D2B8	GO:0004674	0.050702	f
A4D2B8	GO:0004721	0.026293	f
A4D2B8	GO:0004722	0.018297	f
A4D2B8	GO:0005515	0.494991	f
A4D2B8	GO:0005516	0.014554	f
A4D2B8	GO:0005524	0.034709	f
A4D2B8	GO:0005634	0.264848	c
A4D2B8	GO:0005654	0.146360	c
A4D2B8	GO:0005730	0.037197	c
A4D2B8	GO:0005737	0.198800	c
A4D2B8	GO:0005739	0.124875	c
A4D2B8	GO:0005741	0.018155	c
A4D2B8	GO:0005777	0.010796	c
A4D2B8	GO:0005783	0.022365	c
A4D2B8	GO:0005789	0.016412	c
A4D2B8	GO:0005794	0.020863	c
A4D2B8	GO:0005813	0.033446	c
A4D2B8	GO:0005814	0.011909	c
A4D2B8	GO:0005829	0.213469	c
A4D2B8	GO:0005886	0.073449	c
A4D2B8	GO:0005929	0.014007	c
A4D2B8	GO:0006355	0.013184	p
A4D2B8	GO:0006468	0.032280	p
A4D2B8	GO:0006470	0.013197	p
A4D2B8	GO:0006915	0.013668	p
A4D2B8	GO:0006974	0.018358	p
A4D2B8	GO:0006979	0.011873	p
A4D2B8	GO:0007165	0.027865	p
A4D2B8	GO:0007186	0.012474	p
A4D2B8	GO:0007283	0.012681	p
A4D2B8	GO:0007507	0.011240	p
A4D2B8	GO:0008284	0.016706	p
A4D2B8	GO:0008285	0.011811	p
A4D2B8	GO:0008630	0.010553	p
A4D2B8	GO:0009410	0.024331	p
A4D2B8	GO:0009636	0.010204	p
A4D2B8	GO:0010467	0.011935	p
A4D2B8	GO:0014069	0.010551	c
A4D2B8	GO:0015629	0.012872	c
A4D2B8	GO:0015630	0.012297	c
A4D2B8	GO:0016020	0.034865	c
A4D2B8	GO:0016604	0.020147	c
A4D2B8	GO:0016607	0.012158	c
A4D2B8	GO:0019901	0.031762	f
A4D2B8	GO:0030424	0.010040	c
A4D2B8	GO:0030425	0.018381	c
A4D2B8	GO:0032496	0.014715	p
A4D2B8	GO:0032991	0.025236	c
A4D2B8	GO:0035556	0.011770	p
A4D2B8	GO:0036064	0.013033	c
A4D2B8	GO:0036126	0.011239	c
A4D2B8	GO:0042802	0.041915	f
A4D2B8	GO:0042803	0.021832	f
A4D2B8	GO:0043025	0.023208	c
A4D2B8	GO:0043065	0.023450	p
A4D2B8	GO:0043066	0.016975	p
A4D2B8	GO:0043197	0.010536	c
A4D2B8	GO:0043410	0.010906	p
A4D2B8	GO:0045892	0.017339	p
A4D2B8	GO:0045944	0.022326	p
A4D2B8	GO:0046777	0.010627	p
A4D2B8	GO:0048471	0.013309	c
A4D2B8	GO:0051726	0.013540	p
A4D2B8	GO:0070062	0.010063	c
A4D2B8	GO:0071456	0.015298	p
A4D2B8	GO:0098978	0.019674	c
H3BV60	GO:0000122	0.040804	p
H3BV60	GO:0000978	0.013476	f
H3BV60	GO:0001501	0.024374	p
H3BV60	GO:0003677	0.023176	f
H3BV60	GO:0003700	0.010549	f
H3BV60	GO:0005102	0.025083	f
H3BV60	GO:0005125	0.013880	f
H3BV60	GO:0005179	0.043586	f
H3BV60	GO:0005515	0.535674	f
H3BV60	GO:0005576	0.093965	c
H3BV60	GO:0005615	0.102031	c
H3BV60	GO:0005634	0.072776	c
H3BV60	GO:0005654	0.076025	c
H3BV60	GO:0005730	0.014981	c
H3BV60	GO:0005737	0.074845	c
H3BV60	GO:0005739	0.026518	c
H3BV60	GO:0005788	0.015083	c
H3BV60	GO:0005829	0.053526	c
H3BV60	GO:0005886	0.100331	c
H3BV60	GO:0006915	0.019560	p
H3BV60	GO:0007165	0.036315	p
H3BV60	GO:0007186	0.010471	p
H3BV60	GO:0007267	0.034250	p
H3BV60	GO:0007283	0.011867	p
H3BV60	GO:0008284	0.035756	p
H3BV60	GO:0008285	0.017653	p
H3BV60	GO:0009986	0.016925	c
H3BV60	GO:0010628	0.018771	p
H3BV60	GO:0016020	0.017560	c
H3BV60	GO:0031012	0.018896	c
H3BV60	GO:0042127	0.013209	p
H3BV60	GO:0042802	0.018750	f
H3BV60	GO:0043065	0.015145	p
H3BV60	GO:0043066	0.011232	p
H3BV60	GO:0043410	0.016664	p
H3BV60	GO:0045892	0.015038	p
H3BV60	GO:0045893	0.011405	p
H3BV60	GO:0045944	0.027231	p
H3BV60	GO:0051897	0.013970	p
H3BV60	GO:0070062	0.013746	c
H3BV60	GO:1990837	0.022697	f
O43236	GO:0000122	0.019768	p
O43236	GO:0000139	0.013071	c
O43236	GO:0000902	0.011634	p
O43236	GO:0001701	0.012684	p
O43236	GO:0001725	0.015905	c
O43236	GO:0003682	0.010355	f
O43236	GO:0003723	0.029743	f
O43236	GO:0003779	0.031006	f
O43236	GO:0004672	0.010348	f
O43236	GO:0004674	0.025747	f
O43236	GO:0005085	0.024066	f
O43236	GO:0005096	0.028358	f
O43236	GO:0005515	0.683844	f
O43236	GO:0005524	0.020425	f
O43236	GO:0005634	0.153731	c
O43236	GO:0005654	0.116556	c
O43236	GO:0005730	0.027934	c
O43236	GO:0005737	0.214507	c
O43236	GO:0005739	0.032330	c
O43236	GO:0005769	0.012625	c
O43236	GO:0005783	0.028132	c
O43236	GO:0005789	0.023991	c
O43236	GO:0005794	0.038313	c
O43236	GO:0005813	0.084220	c
O43236	GO:0005814	0.048921	c
O43236	GO:0005829	0.244618	c
O43236	GO:0005856	0.032144	c
O43236	GO:0005874	0.017371	c
O43236	GO:0005879	0.011072	c
O43236	GO:0005884	0.011584	c
O43236	GO:0005886	0.156330	c
O43236	GO:0005911	0.037396	c
O43236	GO:0005912	0.033286	c
O43236	GO:0005923	0.017446	c
O43236	GO:0005925	0.032823	c
O43236	GO:0005929	0.035986	c
O43236	GO:0005930	0.010240	c
O43236	GO:0005938	0.016024	c
O43236	GO:0006468	0.014092	p
O43236	GO:0006974	0.011700	p
O43236	GO:0007010	0.010832	p
O43236	GO:0007015	0.019634	p
O43236	GO:0007099	0.011123	p
O43236	GO:0007165	0.032866	p
O43236	GO:0007264	0.015248	p
O43236	GO:0007283	0.015943	p
O43236	GO:0007286	0.012882	p
O43236	GO:0007507	0.014077	p
O43236	GO:0007605	0.014877	p
O43236	GO:0008017	0.018990	f
O43236	GO:0008104	0.016564	p
O43236	GO:0008284	0.011003	p
O43236	GO:0008360	0.010076	p
O43236	GO:0010467	0.019115	p
O43236	GO:0010628	0.013583	p
O43236	GO:0014069	0.030839	c
O43236	GO:0015629	0.054272	c
O43236	GO:0015630	0.018628	c
O43236	GO:0016020	0.108392	c
O43236	GO:0016324	0.015127	c
O43236	GO:0016477	0.013300	p
O43236	GO:0016604	0.019329	c
O43236	GO:0016607	0.021031	c
O43236	GO:0017124	0.015836	f
O43236	GO:0019901	0.047581	f
O43236	GO:0019904	0.016610	f
O43236	GO:0030018	0.011574	c
O43236	GO:0030027	0.030433	c
O43236	GO:0030036	0.030412	p
O43236	GO:0030054	0.016842	c
O43236	GO:0030317	0.021027	p
O43236	GO:0030424	0.010444	c
O43236	GO:0030425	0.031798	c
O43236	GO:0030496	0.017765	c
O43236	GO:0030674	0.014910	f
O43236	GO:0031175	0.015053	p
O43236	GO:0031267	0.025413	f
O43236	GO:0031410	0.017442	c
O43236	GO:0031965	0.014545	c
O43236	GO:0032391	0.010136	c
O43236	GO:0032991	0.031176	c
O43236	GO:0034451	0.015937	c
O43236	GO:0035591	0.019690	f
O43236	GO:0036064	0.052097	c
O43236	GO:0036126	0.065031	c
O43236	GO:0042383	0.010247	c
O43236	GO:0042802	0.060825	f
O43236	GO:0042803	0.017355	f
O43236	GO:0043025	0.034946	c
O43236	GO:0043197	0.018126	c
O43236	GO:0044877	0.011724	f
O43236	GO:0045202	0.018056	c
O43236	GO:0045296	0.020455	f
O43236	GO:0045944	0.015474	p
O43236	GO:0048471	0.026068	c
O43236	GO:0051015	0.038571	f
O43236	GO:0051017	0.010982	p
O43236	GO:0051056	0.012830	p
O43236	GO:0051649	0.025341	p
O43236	GO:0060090	0.016422	f
O43236	GO:0060271	0.039638	p
O43236	GO:0070062	0.028028	c
O43236	GO:0098793	0.011809	c
O43236	GO:0098794	0.017684	c
O43236	GO:0098978	0.054896	c
O43236	GO:0099092	0.014854	c
O43236	GO:1905515	0.011759	p
O60281	GO:0000077	0.011323	p
O60281	GO:0000122	0.162837	p
O60281	GO:0000724	0.011345	p
O60281	GO:0000781	0.020201	c
O60281	GO:0000785	0.059093	c
O60281	GO:0000794	0.010038	c
O60281	GO:0000976	0.048260	f
O60281	GO:0000977	0.040484	f
O60281	GO:0000978	0.087859	f
O60281	GO:0000981	0.032399	f
O60281	GO:0000987	0.011658	f
O60281	GO:0001222	0.014429	f
O60281	GO:0001223	0.022653	f
O60281	GO:0001227	0.030982	f
O60281	GO:0001228	0.069796	f
O60281	GO:0001650	0.022566	c
O60281	GO:0001701	0.037213	p
O60281	GO:0001822	0.013950	p
O60281	GO:0003677	0.139129	f
O60281	GO:0003682	0.064005	f
O60281	GO:0003690	0.021219	f
O60281	GO:0003700	0.079043	f
O60281	GO:0003712	0.012373	f
O60281	GO:0003713	0.036334	f
O60281	GO:0003714	0.026063	f
O60281	GO:0003723	0.029478	f
O60281	GO:0005515	0.646553	f
O60281	GO:0005634	0.445202	c
O60281	GO:0005654	0.309899	c
O60281	GO:0005667	0.031732	c
O60281	GO:0005694	0.016816	c
O60281	GO:0005730	0.065030	c
O60281	GO:0005737	0.158497	c
O60281	GO:0005739	0.016887	c
O60281	GO:0005794	0.012405	c
O60281	GO:0005813	0.027860	c
O60281	GO:0005829	0.190717	c
O60281	GO:0005886	0.017370	c
O60281	GO:0006302	0.015541	p
O60281	GO:0006338	0.029345	p
O60281	GO:0006355	0.059252	p
O60281	GO:0006357	0.067478	p
